datetime,BTC,ETH,LTC
2021-10-04 19:00:00,49398.53,3418.29,169.3
2021-10-04 20:00:00,48997.68,3383.39,168.01
2021-10-04 21:00:00,48930.21,3396.95,167.72
2021-10-04 22:00:00,48930.88,3373.72,166.31
2021-10-04 23:00:00,49245.54,3387.2,167.53
2021-10-05 00:00:00,49547.44,3407.24,169.43
2021-10-05 01:00:00,49263.17,3387.97,168.5
2021-10-05 02:00:00,49342.06,3389.66,168.55
2021-10-05 03:00:00,49320.16,3388.54,168.62
2021-10-05 04:00:00,49179.61,3369.22,166.87
2021-10-05 05:00:00,49336.71,3384.4,167.88
2021-10-05 06:00:00,49317.03,3384.31,168.07
2021-10-05 07:00:00,49486.91,3389.58,168.15
2021-10-05 08:00:00,49931.89,3418.32,168.79
2021-10-05 09:00:00,50279.82,3450.22,170.38
2021-10-05 10:00:00,50014.81,3438.22,172.52
2021-10-05 11:00:00,49906.56,3447.27,172.5
2021-10-05 12:00:00,50019.99,3454.92,171.29
2021-10-05 13:00:00,50225.01,3459.27,172.06
2021-10-05 14:00:00,49860.0,3432.05,168.86
2021-10-05 15:00:00,49816.37,3419.01,168.34
2021-10-05 16:00:00,50134.47,3435.68,168.91
2021-10-05 17:00:00,50163.74,3435.52,170.69
2021-10-05 18:00:00,50645.68,3460.01,173.17
2021-10-05 19:00:00,51210.37,3492.87,174.56
2021-10-05 20:00:00,51479.66,3526.56,174.58
2021-10-05 21:00:00,51755.6,3540.29,174.95
2021-10-05 22:00:00,51376.35,3512.1,173.63
2021-10-05 23:00:00,51493.99,3515.3,173.79
2021-10-06 00:00:00,51354.82,3525.56,172.61
2021-10-06 01:00:00,51318.94,3496.05,171.48
2021-10-06 02:00:00,51582.52,3503.91,171.97
2021-10-06 03:00:00,51550.01,3488.64,171.76
2021-10-06 04:00:00,51343.63,3474.65,171.58
2021-10-06 05:00:00,51546.41,3494.17,174.13
2021-10-06 06:00:00,51547.26,3491.46,174.08
2021-10-06 07:00:00,51484.33,3457.5,171.53
2021-10-06 08:00:00,50715.31,3381.14,166.37
2021-10-06 09:00:00,50722.59,3364.5,164.91
2021-10-06 10:00:00,51177.19,3377.34,166.81
2021-10-06 11:00:00,51339.83,3382.75,166.65
2021-10-06 12:00:00,52766.37,3457.74,177.28
2021-10-06 13:00:00,53988.43,3580.0,178.54
2021-10-06 14:00:00,54511.87,3599.49,180.11
2021-10-06 15:00:00,54999.26,3614.2,181.49
2021-10-06 16:00:00,54898.22,3599.15,181.94
2021-10-06 17:00:00,54604.01,3578.95,181.3
2021-10-06 18:00:00,54548.81,3584.07,181.09
2021-10-06 19:00:00,55083.96,3589.99,181.6
2021-10-06 20:00:00,54940.07,3562.53,181.37
2021-10-06 21:00:00,55101.91,3586.06,182.06
2021-10-06 22:00:00,55176.21,3590.34,180.58
2021-10-06 23:00:00,55339.48,3575.85,178.5
2021-10-07 00:00:00,54817.96,3540.27,176.45
2021-10-07 01:00:00,54800.01,3517.57,175.39
2021-10-07 02:00:00,55093.63,3533.39,176.28
2021-10-07 03:00:00,54824.26,3521.14,175.82
2021-10-07 04:00:00,55086.54,3543.41,178.29
2021-10-07 05:00:00,54760.54,3539.53,179.32
2021-10-07 06:00:00,54556.57,3531.26,178.35
2021-10-07 07:00:00,54789.55,3612.85,185.17
2021-10-07 08:00:00,54547.07,3591.03,185.44
2021-10-07 09:00:00,54340.11,3567.38,182.87
2021-10-07 10:00:00,53939.32,3553.18,181.22
2021-10-07 11:00:00,54325.48,3576.57,183.7
2021-10-07 12:00:00,54014.8,3569.39,179.94
2021-10-07 13:00:00,54586.6,3630.36,183.01
2021-10-07 14:00:00,53808.6,3564.64,178.56
2021-10-07 15:00:00,53927.92,3586.99,179.36
2021-10-07 16:00:00,54168.09,3596.88,179.94
2021-10-07 17:00:00,54188.21,3610.06,179.23
2021-10-07 18:00:00,53913.19,3592.86,179.01
2021-10-07 19:00:00,53981.18,3606.89,179.11
2021-10-07 20:00:00,54187.79,3625.12,179.74
2021-10-07 21:00:00,54301.11,3635.95,179.97
2021-10-07 22:00:00,53926.2,3608.01,178.79
2021-10-07 23:00:00,53797.82,3588.51,178.61
2021-10-08 00:00:00,54134.19,3605.0,180.43
2021-10-08 01:00:00,54314.82,3610.41,180.23
2021-10-08 02:00:00,53863.12,3570.94,177.44
2021-10-08 03:00:00,53829.05,3575.18,176.46
2021-10-08 04:00:00,53894.41,3575.8,176.94
2021-10-08 05:00:00,54189.19,3584.14,177.42
2021-10-08 06:00:00,54132.75,3582.45,178.04
2021-10-08 07:00:00,54831.09,3603.7,179.87
2021-10-08 08:00:00,55815.87,3662.78,182.78
2021-10-08 09:00:00,55248.79,3628.18,180.37
2021-10-08 10:00:00,55501.33,3627.97,180.67
2021-10-08 11:00:00,55264.03,3611.98,181.83
2021-10-08 12:00:00,54852.98,3602.41,180.93
2021-10-08 13:00:00,54189.31,3598.14,180.15
2021-10-08 14:00:00,54591.11,3649.19,182.0
2021-10-08 15:00:00,54352.22,3622.37,180.78
2021-10-08 16:00:00,54305.2,3630.87,180.58
2021-10-08 17:00:00,54311.82,3626.87,178.64
2021-10-08 18:00:00,54500.43,3623.34,179.01
2021-10-08 19:00:00,54699.93,3626.88,178.4
2021-10-08 20:00:00,54020.94,3556.95,175.31
2021-10-08 21:00:00,54170.3,3573.69,176.31
2021-10-08 22:00:00,54079.6,3577.54,176.63
2021-10-08 23:00:00,53963.82,3563.96,175.91
2021-10-09 00:00:00,54284.94,3584.46,177.07
2021-10-09 01:00:00,54022.27,3559.67,175.58
2021-10-09 02:00:00,54168.31,3575.54,176.82
2021-10-09 03:00:00,54579.73,3579.76,177.63
2021-10-09 04:00:00,54702.16,3587.98,177.35
2021-10-09 05:00:00,54600.63,3585.84,176.66
2021-10-09 06:00:00,54852.29,3602.39,177.58
2021-10-09 07:00:00,54931.45,3606.97,177.49
2021-10-09 08:00:00,54749.46,3583.46,176.22
2021-10-09 09:00:00,54921.56,3596.38,178.08
2021-10-09 10:00:00,54884.34,3611.59,181.2
2021-10-09 11:00:00,54806.4,3597.48,179.68
2021-10-09 12:00:00,54981.41,3603.65,179.98
2021-10-09 13:00:00,55243.27,3622.92,180.85
2021-10-09 14:00:00,55151.46,3616.82,180.52
2021-10-09 15:00:00,54992.51,3601.36,179.85
2021-10-09 16:00:00,54822.63,3588.36,182.25
2021-10-09 17:00:00,54930.76,3594.82,180.92
2021-10-09 18:00:00,54913.95,3598.18,181.55
2021-10-09 19:00:00,54670.23,3583.87,180.3
2021-10-09 20:00:00,54680.59,3580.15,181.26
2021-10-09 21:00:00,54857.79,3589.59,180.94
2021-10-09 22:00:00,54910.06,3588.25,180.72
2021-10-09 23:00:00,54962.29,3575.83,180.0
2021-10-10 00:00:00,54925.0,3568.39,178.28
2021-10-10 01:00:00,54414.33,3507.02,177.62
2021-10-10 02:00:00,54644.87,3527.1,178.65
2021-10-10 03:00:00,55038.87,3531.14,181.84
2021-10-10 04:00:00,55881.42,3571.49,183.6
2021-10-10 05:00:00,55660.0,3567.46,183.0
2021-10-10 06:00:00,55622.76,3596.76,183.34
2021-10-10 07:00:00,55685.13,3583.05,182.88
2021-10-10 08:00:00,55586.15,3591.21,183.06
2021-10-10 09:00:00,54993.09,3573.44,180.91
2021-10-10 10:00:00,55029.05,3567.73,180.58
2021-10-10 11:00:00,55167.71,3566.06,180.62
2021-10-10 12:00:00,54962.2,3545.05,179.57
2021-10-10 13:00:00,55255.84,3550.63,180.01
2021-10-10 14:00:00,55150.01,3551.37,180.42
2021-10-10 15:00:00,55402.03,3559.47,180.65
2021-10-10 16:00:00,55489.42,3547.8,179.9
2021-10-10 17:00:00,55362.31,3524.15,178.82
2021-10-10 18:00:00,55336.17,3528.92,178.93
2021-10-10 19:00:00,55474.83,3529.65,178.67
2021-10-10 20:00:00,55441.99,3514.86,178.32
2021-10-10 21:00:00,54829.76,3456.63,175.96
2021-10-10 22:00:00,54925.03,3467.0,177.21
2021-10-10 23:00:00,54690.53,3415.0,174.92
2021-10-11 00:00:00,55148.79,3443.38,176.02
2021-10-11 01:00:00,55353.38,3451.47,176.43
2021-10-11 02:00:00,55838.34,3479.36,177.45
2021-10-11 03:00:00,56521.99,3519.59,180.45
2021-10-11 04:00:00,56478.34,3521.0,181.32
2021-10-11 05:00:00,56549.54,3527.67,180.9
2021-10-11 06:00:00,56700.42,3521.23,181.02
2021-10-11 07:00:00,56801.58,3578.23,184.57
2021-10-11 08:00:00,56567.85,3602.11,183.66
2021-10-11 09:00:00,56515.63,3580.85,183.29
2021-10-11 10:00:00,56215.86,3561.03,181.77
2021-10-11 11:00:00,56421.74,3559.23,179.56
2021-10-11 12:00:00,56489.34,3570.84,180.1
2021-10-11 13:00:00,57239.75,3592.01,183.35
2021-10-11 14:00:00,57466.09,3597.79,183.18
2021-10-11 15:00:00,57506.8,3594.77,182.53
2021-10-11 16:00:00,57286.51,3576.86,181.48
2021-10-11 17:00:00,57433.47,3565.04,180.2
2021-10-11 18:00:00,57350.9,3552.39,179.15
2021-10-11 19:00:00,57499.97,3516.1,177.62
2021-10-11 20:00:00,57341.18,3492.54,175.58
2021-10-11 21:00:00,57159.41,3517.97,176.72
2021-10-11 22:00:00,57175.17,3511.82,178.36
2021-10-11 23:00:00,57487.44,3542.37,179.2
2021-10-12 00:00:00,56938.96,3503.8,175.86
2021-10-12 01:00:00,57069.88,3516.48,176.7
2021-10-12 02:00:00,56786.0,3483.16,174.04
2021-10-12 03:00:00,56729.32,3487.18,173.85
2021-10-12 04:00:00,56986.01,3498.06,174.62
2021-10-12 05:00:00,57429.18,3511.04,175.07
2021-10-12 06:00:00,57227.6,3480.68,172.81
2021-10-12 07:00:00,57356.89,3482.21,173.82
2021-10-12 08:00:00,57468.81,3498.85,174.37
2021-10-12 09:00:00,56954.12,3439.71,167.95
2021-10-12 10:00:00,57196.95,3462.62,169.93
2021-10-12 11:00:00,57257.76,3457.8,170.63
2021-10-12 12:00:00,56895.91,3418.23,168.41
2021-10-12 13:00:00,56942.83,3496.64,172.34
2021-10-12 14:00:00,56400.0,3486.06,170.28
2021-10-12 15:00:00,56297.25,3505.51,171.78
2021-10-12 16:00:00,55883.93,3513.37,172.17
2021-10-12 17:00:00,55902.74,3486.1,170.49
2021-10-12 18:00:00,55552.77,3488.0,171.84
2021-10-12 19:00:00,55308.77,3464.94,170.82
2021-10-12 20:00:00,55360.11,3478.2,172.27
2021-10-12 21:00:00,56061.81,3485.52,172.0
2021-10-12 22:00:00,56394.42,3499.43,172.6
2021-10-12 23:00:00,56005.1,3490.61,172.63
2021-10-13 00:00:00,56477.89,3523.89,174.5
2021-10-13 01:00:00,56291.23,3498.09,173.56
2021-10-13 02:00:00,56423.32,3516.6,174.51
2021-10-13 03:00:00,56289.81,3501.67,174.19
2021-10-13 04:00:00,56084.61,3508.25,173.79
2021-10-13 05:00:00,55037.91,3452.67,169.07
2021-10-13 06:00:00,55360.0,3461.81,170.12
2021-10-13 07:00:00,54617.97,3428.48,168.01
2021-10-13 08:00:00,54608.07,3427.47,168.29
2021-10-13 09:00:00,54890.97,3449.62,169.21
2021-10-13 10:00:00,54660.29,3450.16,169.42
2021-10-13 11:00:00,55212.33,3469.12,173.26
2021-10-13 12:00:00,55040.55,3470.08,177.94
2021-10-13 13:00:00,54911.12,3442.9,172.08
2021-10-13 14:00:00,55785.63,3486.98,173.5
2021-10-13 15:00:00,56158.13,3486.14,174.51
2021-10-13 16:00:00,56943.37,3493.07,174.4
2021-10-13 17:00:00,56883.35,3510.49,174.94
2021-10-13 18:00:00,56969.92,3511.26,175.14
2021-10-13 19:00:00,57278.54,3521.76,175.89
2021-10-13 20:00:00,56981.82,3574.58,176.1
2021-10-13 21:00:00,57513.51,3572.58,176.59
2021-10-13 22:00:00,57383.34,3604.47,178.9
2021-10-13 23:00:00,57367.32,3608.21,177.61
2021-10-14 00:00:00,57727.44,3604.88,177.22
2021-10-14 01:00:00,58300.97,3646.49,179.62
2021-10-14 02:00:00,58215.24,3636.44,180.26
2021-10-14 03:00:00,58071.8,3644.61,180.56
2021-10-14 04:00:00,57990.79,3653.82,179.88
2021-10-14 05:00:00,57967.23,3636.62,179.67
2021-10-14 06:00:00,57684.88,3626.6,179.31
2021-10-14 07:00:00,57379.82,3630.59,178.53
2021-10-14 08:00:00,57467.67,3645.51,179.86
2021-10-14 09:00:00,57423.09,3632.48,179.29
2021-10-14 10:00:00,57672.15,3640.02,179.33
2021-10-14 11:00:00,57627.27,3734.65,181.36
2021-10-14 12:00:00,57567.29,3734.99,181.0
2021-10-14 13:00:00,57415.94,3769.55,181.21
2021-10-14 14:00:00,57382.77,3795.5,182.35
2021-10-14 15:00:00,57338.73,3810.19,181.95
2021-10-14 16:00:00,57118.42,3784.24,181.08
2021-10-14 17:00:00,57191.67,3791.31,182.1
2021-10-14 18:00:00,58061.7,3801.64,183.33
2021-10-14 19:00:00,57875.32,3793.31,181.08
2021-10-14 20:00:00,57435.85,3758.52,179.68
2021-10-14 21:00:00,57762.74,3777.85,180.53
2021-10-14 22:00:00,57605.04,3782.75,180.07
2021-10-14 23:00:00,57359.51,3791.66,181.5
2021-10-15 00:00:00,57067.22,3766.93,178.62
2021-10-15 01:00:00,57267.77,3749.59,178.13
2021-10-15 02:00:00,59113.31,3830.73,183.76
2021-10-15 03:00:00,59446.99,3822.1,184.56
2021-10-15 04:00:00,59610.11,3823.2,185.2
2021-10-15 05:00:00,59556.78,3851.56,184.94
2021-10-15 06:00:00,59655.89,3826.68,183.72
2021-10-15 07:00:00,59222.24,3805.03,182.27
2021-10-15 08:00:00,58955.63,3765.12,179.28
2021-10-15 09:00:00,59368.26,3781.64,179.63
2021-10-15 10:00:00,59299.29,3783.04,180.0
2021-10-15 11:00:00,59540.51,3779.27,180.55
2021-10-15 12:00:00,59276.61,3769.07,179.39
2021-10-15 13:00:00,59969.47,3815.23,181.0
2021-10-15 14:00:00,60071.26,3809.45,183.29
2021-10-15 15:00:00,60016.0,3791.43,185.56
2021-10-15 16:00:00,61433.62,3862.16,190.89
2021-10-15 17:00:00,61746.33,3856.06,191.11
2021-10-15 18:00:00,61648.24,3878.16,189.98
2021-10-15 19:00:00,61436.13,3848.03,190.62
2021-10-15 20:00:00,62536.68,3881.05,192.35
2021-10-15 21:00:00,61200.25,3841.35,189.22
2021-10-15 22:00:00,61302.87,3849.3,189.7
2021-10-15 23:00:00,61695.39,3869.73,189.63
2021-10-16 00:00:00,61442.22,3844.53,190.69
2021-10-16 01:00:00,61386.56,3835.17,190.62
2021-10-16 02:00:00,61615.1,3854.01,191.28
2021-10-16 03:00:00,61644.33,3842.08,189.72
2021-10-16 04:00:00,61739.72,3834.14,189.06
2021-10-16 05:00:00,62127.55,3855.09,189.69
2021-10-16 06:00:00,61857.2,3847.44,189.51
2021-10-16 07:00:00,61731.7,3852.0,188.35
2021-10-16 08:00:00,61542.92,3938.31,190.72
2021-10-16 09:00:00,61428.17,3932.84,191.38
2021-10-16 10:00:00,61539.37,3937.21,191.17
2021-10-16 11:00:00,61593.11,3955.32,190.77
2021-10-16 12:00:00,60700.0,3897.06,187.04
2021-10-16 13:00:00,61024.0,3919.07,188.18
2021-10-16 14:00:00,60884.3,3898.66,188.05
2021-10-16 15:00:00,60953.81,3908.48,188.0
2021-10-16 16:00:00,60651.65,3895.15,188.24
2021-10-16 17:00:00,60601.31,3868.93,187.04
2021-10-16 18:00:00,61062.98,3868.31,186.88
2021-10-16 19:00:00,60831.49,3838.41,186.61
2021-10-16 20:00:00,61017.49,3831.9,186.4
2021-10-16 21:00:00,60668.81,3814.27,185.45
2021-10-16 22:00:00,60797.33,3825.19,186.71
2021-10-16 23:00:00,60877.42,3829.66,186.05
2021-10-17 00:00:00,60924.79,3839.87,185.46
2021-10-17 01:00:00,61087.47,3848.5,186.46
2021-10-17 02:00:00,61107.46,3849.94,186.61
2021-10-17 03:00:00,61125.02,3878.69,187.29
2021-10-17 04:00:00,60921.18,3874.88,186.92
2021-10-17 05:00:00,60659.65,3856.66,186.76
2021-10-17 06:00:00,60671.07,3874.39,186.85
2021-10-17 07:00:00,60344.49,3877.72,185.46
2021-10-17 08:00:00,60681.51,3888.44,185.92
2021-10-17 09:00:00,61221.45,3894.51,186.48
2021-10-17 10:00:00,61138.6,3883.88,186.32
2021-10-17 11:00:00,60945.16,3859.06,185.15
2021-10-17 12:00:00,60860.3,3854.12,185.05
2021-10-17 13:00:00,61003.99,3860.1,185.8
2021-10-17 14:00:00,61024.84,3853.93,185.56
2021-10-17 15:00:00,60773.04,3788.91,183.73
2021-10-17 16:00:00,60972.36,3811.48,184.04
2021-10-17 17:00:00,61028.36,3804.29,184.58
2021-10-17 18:00:00,60977.01,3810.6,185.26
2021-10-17 19:00:00,60511.75,3766.51,184.1
2021-10-17 20:00:00,59400.01,3698.51,178.91
2021-10-17 21:00:00,60629.72,3764.86,181.98
2021-10-17 22:00:00,61278.77,3827.3,183.78
2021-10-17 23:00:00,61527.11,3847.18,183.73
2021-10-18 00:00:00,62452.75,3876.67,185.96
2021-10-18 01:00:00,62089.68,3875.75,185.42
2021-10-18 02:00:00,62109.02,3861.58,185.68
2021-10-18 03:00:00,62107.87,3853.15,185.8
2021-10-18 04:00:00,62353.45,3863.39,186.96
2021-10-18 05:00:00,62352.65,3873.74,186.69
2021-10-18 06:00:00,62237.44,3860.23,186.09
2021-10-18 07:00:00,61876.94,3836.24,185.04
2021-10-18 08:00:00,61785.05,3821.42,184.39
2021-10-18 09:00:00,61224.63,3798.02,182.84
2021-10-18 10:00:00,61296.85,3784.62,182.22
2021-10-18 11:00:00,60914.63,3744.22,180.84
2021-10-18 12:00:00,60619.17,3727.97,180.8
2021-10-18 13:00:00,61859.29,3803.1,184.44
2021-10-18 14:00:00,62113.21,3785.04,183.52
2021-10-18 15:00:00,62015.37,3759.5,183.6
2021-10-18 16:00:00,61833.78,3729.55,182.63
2021-10-18 17:00:00,61746.64,3729.56,183.49
2021-10-18 18:00:00,61851.7,3728.42,183.77
2021-10-18 19:00:00,61429.39,3746.3,183.95
2021-10-18 20:00:00,61363.54,3732.6,184.67
2021-10-18 21:00:00,61799.39,3743.71,185.88
2021-10-18 22:00:00,62088.54,3747.02,185.53
2021-10-18 23:00:00,62042.41,3745.48,185.63
2021-10-19 00:00:00,61865.34,3750.8,184.88
2021-10-19 01:00:00,61827.08,3786.05,188.51
2021-10-19 02:00:00,61755.92,3787.42,188.87
2021-10-19 03:00:00,62584.78,3823.8,190.67
2021-10-19 04:00:00,62418.09,3817.04,190.0
2021-10-19 05:00:00,62480.67,3820.04,189.89
2021-10-19 06:00:00,62197.47,3788.15,188.55
2021-10-19 07:00:00,62292.22,3809.07,188.55
2021-10-19 08:00:00,62547.85,3810.38,189.66
2021-10-19 09:00:00,62146.26,3793.22,189.46
2021-10-19 10:00:00,62249.34,3790.99,188.07
2021-10-19 11:00:00,62139.81,3798.07,188.06
2021-10-19 12:00:00,62227.2,3801.18,187.93
2021-10-19 13:00:00,62630.43,3809.85,187.01
2021-10-19 14:00:00,62543.98,3802.01,185.22
2021-10-19 15:00:00,62410.29,3775.37,184.95
2021-10-19 16:00:00,63186.97,3806.7,185.61
2021-10-19 17:00:00,63431.79,3812.83,186.93
2021-10-19 18:00:00,63438.75,3806.37,186.65
2021-10-19 19:00:00,64200.84,3818.07,186.58
2021-10-19 20:00:00,64130.44,3806.02,186.0
2021-10-19 21:00:00,64093.47,3812.44,186.33
2021-10-19 22:00:00,64113.72,3878.59,187.42
2021-10-19 23:00:00,64303.14,3878.17,188.73
2021-10-20 00:00:00,64065.32,3871.37,187.4
2021-10-20 01:00:00,63842.82,3858.84,186.81
2021-10-20 02:00:00,63809.89,3848.58,186.66
2021-10-20 03:00:00,63865.84,3846.31,185.88
2021-10-20 04:00:00,64061.04,3858.51,186.62
2021-10-20 05:00:00,63792.75,3842.23,186.21
2021-10-20 06:00:00,63821.08,3839.0,186.03
2021-10-20 07:00:00,64006.42,3858.99,186.59
2021-10-20 08:00:00,64050.4,3852.22,187.86
2021-10-20 09:00:00,64024.16,3869.14,188.12
2021-10-20 10:00:00,63865.98,3854.95,187.43
2021-10-20 11:00:00,63807.69,3863.01,189.43
2021-10-20 12:00:00,64397.9,3934.29,191.12
2021-10-20 13:00:00,66039.75,4004.0,195.83
2021-10-20 14:00:00,66692.08,4049.0,198.34
2021-10-20 15:00:00,66890.92,4081.64,204.16
2021-10-20 16:00:00,66467.87,4077.65,206.55
2021-10-20 17:00:00,66373.42,4076.99,206.24
2021-10-20 18:00:00,66658.14,4122.85,207.68
2021-10-20 19:00:00,66415.24,4102.59,207.03
2021-10-20 20:00:00,66003.32,4108.58,207.37
2021-10-20 21:00:00,65809.33,4117.02,206.65
2021-10-20 22:00:00,65913.63,4127.23,205.82
2021-10-20 23:00:00,66026.54,4161.94,207.32
2021-10-21 00:00:00,65629.17,4189.33,210.56
2021-10-21 01:00:00,64986.94,4198.17,207.97
2021-10-21 02:00:00,64941.72,4195.34,208.88
2021-10-21 03:00:00,65066.06,4185.43,208.86
2021-10-21 04:00:00,65049.33,4167.38,208.41
2021-10-21 05:00:00,64831.69,4175.67,209.32
2021-10-21 06:00:00,64699.08,4157.0,206.03
2021-10-21 07:00:00,65101.71,4163.26,208.41
2021-10-21 08:00:00,65895.93,4195.91,208.61
2021-10-21 09:00:00,66202.79,4297.96,210.53
2021-10-21 10:00:00,65619.33,4307.87,209.2
2021-10-21 11:00:00,65748.1,4346.13,210.8
